increment_code,total_time,initial_time,increment,Speed_Category,Time_ID
10+5,13.916666666666666,10,5,Rapid,2617
15+10,23.166666666666664,15,10,Rapid,2618
14+8,21.46666666666667,14,8,Rapid,2619
15+7,26.9,15,7,Rapid,2620
15+1,16.0,15,1,Rapid,2621
15+1,15.866666666666667,15,1,Rapid,2622
30+8,37.73333333333333,30,8,Classic,2623
10+5,14.0,10,5,Rapid,2624
6+3,10.45,6,3,Blitz,2625
6+3,9.7,6,3,Blitz,2626
4+8,8.266666666666666,4,8,Rapid,2627
4+8,8.133333333333333,4,8,Rapid,2628
5+9,18.05,5,9,Rapid,2629
4+8,14.533333333333331,4,8,Rapid,2630
4+8,19.2,4,8,Rapid,2631
4+8,8.933333333333334,4,8,Rapid,2632
4+8,17.6,4,8,Rapid,2633
8+3,12.1,8,3,Rapid,2634
10+5,19.166666666666664,10,5,Rapid,2635
10+2,12.166666666666666,10,2,Rapid,2636
8+2,10.066666666666666,8,2,Rapid,2637
30+5,32.5,30,5,Classic,2638
15+8,35.66666666666667,15,8,Rapid,2639
15+1,15.216666666666669,15,1,Rapid,2640
10+1,10.716666666666669,10,1,Rapid,2641
10+1,10.966666666666669,10,1,Rapid,2642
10+4,15.866666666666667,10,4,Rapid,2643
10+1,10.816666666666666,10,1,Rapid,2644
11+7,11.583333333333334,11,7,Rapid,2645
3+9,3.75,3,9,Rapid,2646
0+180,213.0,0,180,Classic,2647
16+8,17.733333333333334,16,8,Rapid,2648
16+8,28.933333333333337,16,8,Rapid,2649
5+15,33.5,5,15,Rapid,2650
7+7,16.45,7,7,Rapid,2651
15+2,18.066666666666663,15,2,Rapid,2652
6+4,8.066666666666666,6,4,Rapid,2653
10+10,10.666666666666666,10,10,Rapid,2654
5+6,9.5,5,6,Rapid,2655
25+30,88.0,25,30,Classic,2656
12+9,19.35,12,9,Rapid,2657
12+9,18.0,12,9,Rapid,2658
12+9,19.65,12,9,Rapid,2659
14+5,21.08333333333333,14,5,Rapid,2660
10+2,12.533333333333331,10,2,Rapid,2661
10+2,11.5,10,2,Rapid,2662
8+10,12.833333333333332,8,10,Rapid,2663
10+3,12.75,10,3,Rapid,2664
15+3,16.8,15,3,Rapid,2665
15+3,18.4,15,3,Rapid,2666
15+3,16.5,15,3,Rapid,2667
19+2,20.23333333333333,19,2,Rapid,2668
9+4,14.4,9,4,Rapid,2669
8+3,13.75,8,3,Rapid,2670
8+3,9.55,8,3,Rapid,2671
10+7,16.3,10,7,Rapid,2672
11+10,15.333333333333332,11,10,Rapid,2673
10+35,22.833333333333336,10,35,Classic,2674
4+6,9.3,4,6,Rapid,2675
4+6,10.2,4,6,Rapid,2676
15+30,32.5,15,30,Classic,2677
14+8,21.73333333333333,14,8,Rapid,2678
4+7,8.666666666666668,4,7,Rapid,2679
4+7,7.15,4,7,Rapid,2680
20+8,30.0,20,8,Rapid,2681
20+8,23.2,20,8,Rapid,2682
20+8,20.933333333333337,20,8,Rapid,2683
6+12,23.0,6,12,Rapid,2684
6+12,10.6,6,12,Rapid,2685
7+2,8.233333333333334,7,2,Blitz,2686
5+8,22.2,5,8,Rapid,2687
7+7,20.883333333333333,7,7,Rapid,2688
13+2,16.866666666666667,13,2,Rapid,2689
13+2,13.433333333333334,13,2,Rapid,2690
5+10,16.833333333333332,5,10,Rapid,2691
11+11,21.633333333333333,11,11,Rapid,2692
11+11,19.98333333333333,11,11,Rapid,2693
8+1,9.466666666666669,8,1,Blitz,2694
5+8,11.533333333333331,5,8,Rapid,2695
5+6,15.3,5,6,Rapid,2696
10+8,19.2,10,8,Rapid,2697
16+8,18.4,16,8,Rapid,2698
10+10,22.166666666666664,10,10,Rapid,2699
20+20,50.0,20,20,Classic,2700
15+8,18.73333333333333,15,8,Rapid,2701
6+8,6.4,6,8,Rapid,2702
19+30,44.0,19,30,Classic,2703
19+30,34.0,19,30,Classic,2704
8+4,9.4,8,4,Rapid,2705
8+4,9.333333333333334,8,4,Rapid,2706
8+8,13.733333333333334,8,8,Rapid,2707
12+20,25.33333333333333,12,20,Classic,2708
10+20,41.0,10,20,Classic,2709
9+9,20.7,9,9,Rapid,2710
15+2,16.066666666666666,15,2,Rapid,2711
10+6,15.6,10,6,Rapid,2712
29+30,79.5,29,30,Classic,2713
10+15,28.5,10,15,Rapid,2714
8+8,16.266666666666666,8,8,Rapid,2715
15+9,17.85,15,9,Rapid,2716
15+5,17.0,15,5,Rapid,2717
5+5,12.75,5,5,Rapid,2718
8+10,11.333333333333332,8,10,Rapid,2719
12+8,20.133333333333333,12,8,Rapid,2720
1+30,16.0,1,30,Classic,2721
120+1,120.5,120,1,Classic,2722
2+15,13.0,2,15,Rapid,2723
5+5,5.75,5,5,Rapid,2724
180+5,183.3333333333333,180,5,Classic,2725
180+5,184.5833333333333,180,5,Classic,2726
15+10,29.666666666666664,15,10,Rapid,2727
12+5,16.333333333333332,12,5,Rapid,2728
7+8,10.2,7,8,Rapid,2729
11+10,27.5,11,10,Rapid,2730
5+15,13.75,5,15,Rapid,2731
12+7,17.71666666666667,12,7,Rapid,2732
10+2,12.1,10,2,Rapid,2733
4+8,10.933333333333334,4,8,Rapid,2734
25+25,51.66666666666667,25,25,Classic,2735
9+11,16.883333333333333,9,11,Rapid,2736
6+10,19.166666666666664,6,10,Rapid,2737
20+10,37.66666666666666,20,10,Classic,2738
20+10,28.166666666666664,20,10,Classic,2739
20+10,27.33333333333333,20,10,Classic,2740
20+10,26.5,20,10,Classic,2741
20+10,31.166666666666664,20,10,Classic,2742
20+10,34.5,20,10,Classic,2743
20+10,38.16666666666666,20,10,Classic,2744
20+10,42.66666666666666,20,10,Classic,2745
20+10,41.83333333333333,20,10,Classic,2746
20+10,30.83333333333333,20,10,Classic,2747
20+10,21.666666666666668,20,10,Classic,2748
20+10,24.83333333333333,20,10,Classic,2749
20+10,29.33333333333333,20,10,Classic,2750
20+10,40.66666666666666,20,10,Classic,2751
20+10,31.666666666666664,20,10,Classic,2752
20+5,22.75,20,5,Rapid,2753
20+5,29.166666666666664,20,5,Rapid,2754
20+5,26.0,20,5,Rapid,2755
20+5,25.58333333333333,20,5,Rapid,2756
20+5,21.58333333333333,20,5,Rapid,2757
20+5,25.25,20,5,Rapid,2758
10+8,13.466666666666669,10,8,Rapid,2759
1+12,4.0,1,12,Rapid,2760
180+180,228.0,180,180,Classic,2761
180+180,234.0,180,180,Classic,2762
180+180,258.0,180,180,Classic,2763
8+180,65.0,8,180,Classic,2764
180+180,345.0,180,180,Classic,2765
20+5,24.25,20,5,Rapid,2766
1+30,10.0,1,30,Classic,2767
35+15,35.75,35,15,Classic,2768
15+8,25.266666666666666,15,8,Rapid,2769
30+5,35.166666666666664,30,5,Classic,2770
5+60,58.0,5,60,Classic,2771
17+17,25.78333333333333,17,17,Classic,2772
8+5,9.333333333333334,8,5,Rapid,2773
3+8,13.0,3,8,Rapid,2774
10+2,13.066666666666666,10,2,Rapid,2775
11+11,24.75,11,11,Rapid,2776
180+180,519.0,180,180,Classic,2777
15+10,21.166666666666664,15,10,Rapid,2778
15+8,23.4,15,8,Rapid,2779
15+11,24.9,15,11,Rapid,2780
150+60,214.0,150,60,Classic,2781
18+18,30.0,18,18,Classic,2782
18+18,18.6,18,18,Classic,2783
20+1,21.0,20,1,Rapid,2784
6+5,7.0,6,5,Rapid,2785
7+8,10.866666666666667,7,8,Rapid,2786
5+10,11.833333333333332,5,10,Rapid,2787
18+10,23.5,18,10,Rapid,2788
15+1,15.283333333333331,15,1,Rapid,2789
20+4,25.8,20,4,Rapid,2790
8+1,8.716666666666667,8,1,Blitz,2791
20+15,44.0,20,15,Classic,2792
150+3,154.3,150,3,Classic,2793
180+8,182.0,180,8,Classic,2794
1+13,10.75,1,13,Rapid,2795
0+16,0.5333333333333333,0,16,Rapid,2796
0+16,1.0666666666666669,0,16,Rapid,2797
0+16,9.866666666666667,0,16,Rapid,2798
0+16,10.4,0,16,Rapid,2799
0+16,6.133333333333333,0,16,Rapid,2800
0+16,8.8,0,16,Rapid,2801
6+3,7.35,6,3,Blitz,2802
12+5,15.75,12,5,Rapid,2803
6+5,8.833333333333332,6,5,Rapid,2804
10+3,11.3,10,3,Rapid,2805
6+7,8.1,6,7,Rapid,2806
15+30,36.0,15,30,Classic,2807
15+4,17.066666666666666,15,4,Rapid,2808
15+4,18.133333333333333,15,4,Rapid,2809
30+2,34.53333333333333,30,2,Classic,2810
7+3,9.75,7,3,Rapid,2811
20+8,27.46666666666667,20,8,Rapid,2812
20+8,23.866666666666667,20,8,Rapid,2813
7+8,12.6,7,8,Rapid,2814
0+15,5.75,0,15,Rapid,2815
3+8,12.466666666666669,3,8,Rapid,2816
5+7,12.233333333333334,5,7,Rapid,2817
180+180,486.0,180,180,Classic,2818
5+15,26.5,5,15,Rapid,2819
5+17,21.15,5,17,Rapid,2820
30+5,34.333333333333336,30,5,Classic,2821
5+7,8.033333333333333,5,7,Rapid,2822
6+6,12.1,6,6,Rapid,2823
6+6,7.9,6,6,Rapid,2824
7+6,13.8,7,6,Rapid,2825
5+25,11.25,5,25,Classic,2826
180+180,216.0,180,180,Classic,2827
13+14,21.4,13,14,Rapid,2828
11+4,14.8,11,4,Rapid,2829
7+2,7.1,7,2,Blitz,2830
10+20,26.666666666666664,10,20,Classic,2831
180+180,549.0,180,180,Classic,2832
10+5,19.0,10,5,Rapid,2833
10+5,17.0,10,5,Rapid,2834
10+5,24.08333333333333,10,5,Rapid,2835
10+5,19.83333333333333,10,5,Rapid,2836
5+5,12.666666666666666,5,5,Rapid,2837
5+5,14.333333333333332,5,5,Rapid,2838
5+5,8.0,5,5,Rapid,2839
15+1,16.65,15,1,Rapid,2840
25+30,94.0,25,30,Classic,2841
7+4,11.666666666666668,7,4,Rapid,2842
7+4,11.266666666666666,7,4,Rapid,2843
7+4,15.733333333333333,7,4,Rapid,2844
7+15,18.5,7,15,Rapid,2845
7+15,21.25,7,15,Rapid,2846
7+15,21.0,7,15,Rapid,2847
7+15,20.5,7,15,Rapid,2848
7+15,18.25,7,15,Rapid,2849
7+15,22.5,7,15,Rapid,2850
7+15,42.0,7,15,Rapid,2851
7+15,23.75,7,15,Rapid,2852
7+15,13.75,7,15,Rapid,2853
7+15,29.0,7,15,Rapid,2854
7+15,16.75,7,15,Rapid,2855
10+3,11.6,10,3,Rapid,2856
7+5,14.416666666666666,7,5,Rapid,2857
7+5,13.5,7,5,Rapid,2858
7+5,13.916666666666666,7,5,Rapid,2859
7+5,12.0,7,5,Rapid,2860
7+5,13.666666666666666,7,5,Rapid,2861
7+5,17.583333333333332,7,5,Rapid,2862
7+5,10.583333333333332,7,5,Rapid,2863
7+5,14.5,7,5,Rapid,2864
7+5,12.333333333333332,7,5,Rapid,2865
7+5,13.75,7,5,Rapid,2866
7+5,11.583333333333332,7,5,Rapid,2867
7+5,15.25,7,5,Rapid,2868
7+5,13.583333333333332,7,5,Rapid,2869
5+10,31.83333333333333,5,10,Rapid,2870
7+5,8.0,7,5,Rapid,2871
7+5,10.333333333333332,7,5,Rapid,2872
7+5,15.916666666666666,7,5,Rapid,2873
7+5,15.416666666666666,7,5,Rapid,2874
7+2,11.8,7,2,Blitz,2875
7+2,7.733333333333333,7,2,Blitz,2876
7+2,8.633333333333333,7,2,Blitz,2877
7+2,10.866666666666667,7,2,Blitz,2878
7+2,8.0,7,2,Blitz,2879
7+2,8.9,7,2,Blitz,2880
7+2,7.666666666666667,7,2,Blitz,2881
20+60,67.0,20,60,Classic,2882
10+5,18.5,10,5,Rapid,2883
12+8,18.53333333333333,12,8,Rapid,2884
5+8,6.333333333333333,5,8,Rapid,2885
8+9,15.5,8,9,Rapid,2886
10+4,16.46666666666667,10,4,Rapid,2887
10+8,19.333333333333336,10,8,Rapid,2888
30+5,33.166666666666664,30,5,Classic,2889
15+12,17.4,15,12,Rapid,2890
10+8,11.6,10,8,Rapid,2891
10+8,11.2,10,8,Rapid,2892
10+8,10.8,10,8,Rapid,2893
25+17,32.93333333333334,25,17,Classic,2894
25+17,40.58333333333333,25,17,Classic,2895
25+17,28.116666666666667,25,17,Classic,2896
25+17,37.18333333333334,25,17,Classic,2897
25+17,25.566666666666663,25,17,Classic,2898
25+17,38.03333333333333,25,17,Classic,2899
25+17,30.1,25,17,Classic,2900
25+17,26.416666666666668,25,17,Classic,2901
25+17,28.96666666666667,25,17,Classic,2902
25+17,29.816666666666663,25,17,Classic,2903
25+17,37.75,25,17,Classic,2904
25+17,42.56666666666666,25,17,Classic,2905
30+5,33.916666666666664,30,5,Classic,2906
5+6,15.2,5,6,Rapid,2907
180+180,246.0,180,180,Classic,2908
180+180,456.0,180,180,Classic,2909
180+180,312.0,180,180,Classic,2910
7+10,17.166666666666664,7,10,Rapid,2911
1+30,32.5,1,30,Classic,2912
7+2,11.466666666666669,7,2,Blitz,2913
7+2,8.533333333333333,7,2,Blitz,2914
7+2,9.666666666666666,7,2,Blitz,2915
180+180,189.0,180,180,Classic,2916
0+180,81.0,0,180,Classic,2917
0+180,54.0,0,180,Classic,2918
60+5,63.583333333333336,60,5,Classic,2919
60+5,63.66666666666666,60,5,Classic,2920
60+5,64.58333333333333,60,5,Classic,2921
12+2,15.6,12,2,Rapid,2922
10+2,11.866666666666667,10,2,Rapid,2923
8+5,8.583333333333334,8,5,Rapid,2924
15+12,25.200000000000003,15,12,Rapid,2925
6+8,13.466666666666669,6,8,Rapid,2926
10+2,13.433333333333334,10,2,Rapid,2927
8+5,12.916666666666666,8,5,Rapid,2928
10+10,20.166666666666664,10,10,Rapid,2929
18+8,22.933333333333337,18,8,Rapid,2930
15+8,20.46666666666667,15,8,Rapid,2931
4+6,12.9,4,6,Rapid,2932
4+6,10.6,4,6,Rapid,2933
7+3,12.1,7,3,Rapid,2934
180+45,208.5,180,45,Classic,2935
1+45,49.75,1,45,Classic,2936
10+45,32.5,10,45,Classic,2937
10+2,12.833333333333334,10,2,Rapid,2938
10+2,10.4,10,2,Rapid,2939
10+2,10.633333333333333,10,2,Rapid,2940
25+10,31.166666666666664,25,10,Classic,2941
180+180,429.0,180,180,Classic,2942
10+4,10.733333333333333,10,4,Rapid,2943
20+8,27.6,20,8,Rapid,2944
15+3,16.55,15,3,Rapid,2945
5+5,12.833333333333332,5,5,Rapid,2946
20+8,22.933333333333337,20,8,Rapid,2947
20+8,25.6,20,8,Rapid,2948
6+4,12.666666666666668,6,4,Rapid,2949
9+1,9.15,9,1,Rapid,2950
10+7,15.6,10,7,Rapid,2951
5+17,5.566666666666666,5,17,Rapid,2952
6+7,6.583333333333333,6,7,Rapid,2953
6+5,11.5,6,5,Rapid,2954
20+20,56.33333333333333,20,20,Classic,2955
20+15,37.75,20,15,Classic,2956
11+4,13.066666666666666,11,4,Rapid,2957
5+6,6.1,5,6,Rapid,2958
20+9,24.2,20,9,Rapid,2959
5+12,11.6,5,12,Rapid,2960
25+9,37.3,25,9,Classic,2961
13+20,26.0,13,20,Classic,2962
8+8,14.133333333333333,8,8,Rapid,2963
5+10,18.83333333333333,5,10,Rapid,2964
7+8,18.46666666666667,7,8,Rapid,2965
0+15,34.75,0,15,Rapid,2966
0+15,0.75,0,15,Rapid,2967
8+8,13.2,8,8,Rapid,2968
15+6,18.9,15,6,Rapid,2969
5+6,8.3,5,6,Rapid,2970
2+10,7.166666666666666,2,10,Rapid,2971
2+10,2.5,2,10,Rapid,2972
7+8,10.066666666666666,7,8,Rapid,2973
7+8,13.0,7,8,Rapid,2974
1+20,40.33333333333333,1,20,Rapid,2975
5+5,11.916666666666666,5,5,Rapid,2976
5+5,13.083333333333332,5,5,Rapid,2977
0+40,35.33333333333333,0,40,Classic,2978
0+20,19.666666666666664,0,20,Rapid,2979
7+6,8.9,7,6,Rapid,2980
10+15,11.25,10,15,Rapid,2981
10+15,13.5,10,15,Rapid,2982
25+4,28.46666666666667,25,4,Rapid,2983
10+5,17.75,10,5,Rapid,2984
7+3,10.9,7,3,Rapid,2985
7+3,7.95,7,3,Rapid,2986
7+3,13.1,7,3,Rapid,2987
30+30,55.0,30,30,Classic,2988
6+3,10.4,6,3,Blitz,2989
3+8,9.4,3,8,Rapid,2990
3+8,8.2,3,8,Rapid,2991
3+8,10.2,3,8,Rapid,2992
7+8,11.0,7,8,Rapid,2993
1+20,17.666666666666664,1,20,Rapid,2994
7+8,13.8,7,8,Rapid,2995
18+18,53.1,18,18,Classic,2996
14+9,17.9,14,9,Rapid,2997
15+10,28.0,15,10,Rapid,2998
12+12,17.0,12,12,Rapid,2999
5+8,7.533333333333333,5,8,Rapid,3000
40+9,45.55,40,9,Classic,3001
7+3,7.6,7,3,Rapid,3002
10+10,32.33333333333333,10,10,Rapid,3003
7+3,10.65,7,3,Rapid,3004
25+20,57.0,25,20,Classic,3005
12+4,15.4,12,4,Rapid,3006
180+180,303.0,180,180,Classic,3007
12+2,14.466666666666669,12,2,Rapid,3008
14+6,22.5,14,6,Rapid,3009
180+150,202.5,180,150,Classic,3010
180+120,196.0,180,120,Classic,3011
20+1,22.016666666666666,20,1,Rapid,3012
15+5,22.08333333333333,15,5,Rapid,3013
20+12,25.4,20,12,Classic,3014
30+16,43.6,30,16,Classic,3015
30+16,36.93333333333334,30,16,Classic,3016
15+7,19.78333333333333,15,7,Rapid,3017
12+8,19.33333333333333,12,8,Rapid,3018
20+10,31.0,20,10,Classic,3019
20+10,27.0,20,10,Classic,3020
20+10,33.166666666666664,20,10,Classic,3021
10+20,32.0,10,20,Classic,3022
30+15,61.25,30,15,Classic,3023
45+45,71.25,45,45,Classic,3024
20+120,124.0,20,120,Classic,3025
5+5,13.0,5,5,Rapid,3026
5+5,13.583333333333332,5,5,Rapid,3027
7+2,12.5,7,2,Blitz,3028
9+3,12.95,9,3,Rapid,3029
9+3,11.7,9,3,Rapid,3030
9+3,11.05,9,3,Rapid,3031
9+3,10.7,9,3,Rapid,3032
8+4,9.266666666666666,8,4,Rapid,3033
9+9,13.95,9,9,Rapid,3034
15+10,19.166666666666664,15,10,Rapid,3035
12+3,15.35,12,3,Rapid,3036
8+2,9.0,8,2,Rapid,3037
30+8,40.93333333333334,30,8,Classic,3038
2+40,4.0,2,40,Classic,3039
19+5,25.916666666666664,19,5,Rapid,3040
9+8,17.53333333333333,9,8,Rapid,3041
30+10,40.66666666666666,30,10,Classic,3042
10+3,11.85,10,3,Rapid,3043
10+3,11.5,10,3,Rapid,3044
8+8,10.0,8,8,Rapid,3045
15+30,20.0,15,30,Classic,3046
15+30,30.5,15,30,Classic,3047
15+8,29.933333333333337,15,8,Rapid,3048
19+5,23.666666666666664,19,5,Rapid,3049
8+1,9.733333333333334,8,1,Blitz,3050
10+8,18.8,10,8,Rapid,3051
10+9,19.15,10,9,Rapid,3052
5+8,6.066666666666666,5,8,Rapid,3053
12+8,19.066666666666663,12,8,Rapid,3054
12+8,15.866666666666667,12,8,Rapid,3055
10+1,10.95,10,1,Rapid,3056
18+15,23.75,18,15,Classic,3057
15+10,32.166666666666664,15,10,Rapid,3058
9+8,17.4,9,8,Rapid,3059
3+12,13.4,3,12,Rapid,3060
3+12,12.4,3,12,Rapid,3061
8+8,28.0,8,8,Rapid,3062
2+15,9.0,2,15,Rapid,3063
8+4,13.866666666666667,8,4,Rapid,3064
19+45,91.75,19,45,Classic,3065
9+6,15.2,9,6,Rapid,3066
9+6,11.9,9,6,Rapid,3067
5+9,12.2,5,9,Rapid,3068
20+8,32.13333333333333,20,8,Rapid,3069
20+8,32.266666666666666,20,8,Rapid,3070
20+8,23.33333333333333,20,8,Rapid,3071
6+6,8.3,6,6,Rapid,3072
5+8,6.2,5,8,Rapid,3073
5+25,14.583333333333334,5,25,Classic,3074
11+2,12.566666666666666,11,2,Rapid,3075
11+2,11.1,11,2,Rapid,3076
6+6,11.3,6,6,Rapid,3077
6+10,11.166666666666666,6,10,Rapid,3078
6+10,8.333333333333332,6,10,Rapid,3079
6+10,21.83333333333333,6,10,Rapid,3080
8+2,9.2,8,2,Rapid,3081
10+15,27.25,10,15,Rapid,3082
7+2,8.566666666666666,7,2,Blitz,3083
15+5,16.0,15,5,Rapid,3084
15+5,22.58333333333333,15,5,Rapid,3085
15+5,31.08333333333333,15,5,Rapid,3086
15+5,20.75,15,5,Rapid,3087
15+5,24.916666666666664,15,5,Rapid,3088
15+5,25.25,15,5,Rapid,3089
15+5,25.666666666666664,15,5,Rapid,3090
15+5,23.0,15,5,Rapid,3091
20+30,35.5,20,30,Classic,3092
7+7,10.733333333333334,7,7,Rapid,3093
11+8,17.666666666666668,11,8,Rapid,3094
8+5,12.75,8,5,Rapid,3095
2+10,14.333333333333332,2,10,Rapid,3096
10+5,19.75,10,5,Rapid,3097
5+7,8.5,5,7,Rapid,3098
5+21,45.95,5,21,Rapid,3099
19+4,21.066666666666663,19,4,Rapid,3100
5+21,28.45,5,21,Rapid,3101
5+21,33.7,5,21,Rapid,3102
30+1,32.4,30,1,Classic,3103
30+1,30.883333333333333,30,1,Classic,3104
6+8,24.4,6,8,Rapid,3105
8+10,23.166666666666664,8,10,Rapid,3106
8+10,22.5,8,10,Rapid,3107
8+10,27.0,8,10,Rapid,3108
8+10,17.333333333333332,8,10,Rapid,3109
15+8,19.53333333333333,15,8,Rapid,3110
8+10,16.166666666666664,8,10,Rapid,3111
10+10,19.83333333333333,10,10,Rapid,3112
17+17,41.36666666666667,17,17,Classic,3113
8+5,15.083333333333332,8,5,Rapid,3114
8+10,14.333333333333332,8,10,Rapid,3115
7+5,16.416666666666664,7,5,Rapid,3116
10+5,11.083333333333334,10,5,Rapid,3117
15+9,23.85,15,9,Rapid,3118
10+15,29.75,10,15,Rapid,3119
15+1,15.65,15,1,Rapid,3120
10+15,24.0,10,15,Rapid,3121
10+15,39.25,10,15,Rapid,3122
10+15,26.5,10,15,Rapid,3123
10+15,34.25,10,15,Rapid,3124
5+5,16.0,5,5,Rapid,3125
20+1,20.4,20,1,Rapid,3126
15+60,81.0,15,60,Classic,3127
15+60,114.0,15,60,Classic,3128
15+60,69.0,15,60,Classic,3129
15+60,61.0,15,60,Classic,3130
15+60,105.0,15,60,Classic,3131
15+60,57.0,15,60,Classic,3132
15+60,73.0,15,60,Classic,3133
15+60,68.0,15,60,Classic,3134
15+60,62.0,15,60,Classic,3135
15+60,119.0,15,60,Classic,3136
15+60,96.0,15,60,Classic,3137
15+60,72.0,15,60,Classic,3138
15+60,48.0,15,60,Classic,3139
15+60,80.0,15,60,Classic,3140
7+2,8.1,7,2,Blitz,3141
7+2,7.2,7,2,Blitz,3142
7+2,9.366666666666667,7,2,Blitz,3143
15+30,58.0,15,30,Classic,3144
20+30,43.0,20,30,Classic,3145
20+8,42.93333333333334,20,8,Rapid,3146
7+10,21.0,7,10,Rapid,3147
5+15,6.25,5,15,Rapid,3148
8+5,11.25,8,5,Rapid,3149
20+20,23.0,20,20,Classic,3150
4+180,25.0,4,180,Classic,3151
4+180,136.0,4,180,Classic,3152
14+10,14.333333333333334,14,10,Rapid,3153
30+12,30.4,30,12,Classic,3154
5+11,8.116666666666667,5,11,Rapid,3155
60+13,65.2,60,13,Classic,3156
60+13,76.46666666666667,60,13,Classic,3157
7+5,16.583333333333332,7,5,Rapid,3158
7+2,8.433333333333334,7,2,Blitz,3159
10+2,10.066666666666666,10,2,Rapid,3160
9+4,9.133333333333333,9,4,Rapid,3161
12+8,22.0,12,8,Rapid,3162
12+10,20.0,12,10,Rapid,3163
5+5,18.25,5,5,Rapid,3164
5+5,11.75,5,5,Rapid,3165
5+5,16.083333333333332,5,5,Rapid,3166
5+5,16.75,5,5,Rapid,3167
4+6,16.200000000000003,4,6,Rapid,3168
25+4,28.53333333333333,25,4,Rapid,3169
40+8,41.86666666666667,40,8,Classic,3170
8+7,10.216666666666669,8,7,Rapid,3171
20+5,29.666666666666664,20,5,Rapid,3172
4+18,18.7,4,18,Rapid,3173
11+8,18.6,11,8,Rapid,3174
7+8,14.733333333333334,7,8,Rapid,3175
10+5,17.916666666666664,10,5,Rapid,3176
7+6,14.2,7,6,Rapid,3177
11+1,12.033333333333331,11,1,Rapid,3178
8+8,18.666666666666664,8,8,Rapid,3179
7+8,10.466666666666669,7,8,Rapid,3180
25+9,38.95,25,9,Classic,3181
7+3,7.9,7,3,Rapid,3182
29+30,40.0,29,30,Classic,3183
6+20,7.0,6,20,Rapid,3184
10+1,10.733333333333333,10,1,Rapid,3185
15+10,16.333333333333332,15,10,Rapid,3186
7+6,15.4,7,6,Rapid,3187
25+4,31.866666666666667,25,4,Rapid,3188
180+180,279.0,180,180,Classic,3189
180+180,219.0,180,180,Classic,3190
180+180,285.0,180,180,Classic,3191
10+8,22.666666666666664,10,8,Rapid,3192
3+8,7.8,3,8,Rapid,3193
5+10,9.0,5,10,Rapid,3194
4+12,20.6,4,12,Rapid,3195
6+9,19.95,6,9,Rapid,3196
10+10,11.333333333333334,10,10,Rapid,3197
10+8,14.4,10,8,Rapid,3198
6+6,6.4,6,6,Rapid,3199
6+6,7.1,6,6,Rapid,3200
10+8,11.733333333333334,10,8,Rapid,3201
11+8,16.333333333333332,11,8,Rapid,3202
5+7,6.283333333333333,5,7,Rapid,3203
25+1,26.216666666666665,25,1,Rapid,3204
17+8,19.0,17,8,Rapid,3205
60+5,62.41666666666666,60,5,Classic,3206
40+8,53.333333333333336,40,8,Classic,3207
15+7,22.46666666666667,15,7,Rapid,3208
21+0,21.0,21,0,Rapid,3209
10+2,10.566666666666666,10,2,Rapid,3210
40+2,42.06666666666666,40,2,Classic,3211
15+5,24.83333333333333,15,5,Rapid,3212
20+8,33.86666666666667,20,8,Rapid,3213
8+9,18.95,8,9,Rapid,3214
15+5,15.833333333333334,15,5,Rapid,3215
10+30,33.5,10,30,Classic,3216
15+5,28.25,15,5,Rapid,3217
45+5,53.0,45,5,Classic,3218
6+4,7.266666666666667,6,4,Rapid,3219
25+10,42.0,25,10,Classic,3220
15+10,26.166666666666664,15,10,Rapid,3221
5+20,52.0,5,20,Rapid,3222
90+8,100.4,90,8,Classic,3223
3+8,7.0,3,8,Rapid,3224
20+15,32.75,20,15,Classic,3225
7+15,17.75,7,15,Rapid,3226
12+8,14.533333333333331,12,8,Rapid,3227
6+8,17.2,6,8,Rapid,3228
12+5,14.75,12,5,Rapid,3229
11+3,14.25,11,3,Rapid,3230
11+3,12.6,11,3,Rapid,3231
11+3,12.4,11,3,Rapid,3232
11+3,13.6,11,3,Rapid,3233
12+3,14.45,12,3,Rapid,3234
13+7,22.1,13,7,Rapid,3235
15+1,16.683333333333334,15,1,Rapid,3236
9+7,16.7,9,7,Rapid,3237
8+4,13.666666666666668,8,4,Rapid,3238
10+8,17.333333333333332,10,8,Rapid,3239
10+8,22.4,10,8,Rapid,3240
8+5,10.583333333333332,8,5,Rapid,3241
14+2,15.7,14,2,Rapid,3242
8+5,12.5,8,5,Rapid,3243
6+5,9.166666666666666,6,5,Rapid,3244
25+15,37.5,25,15,Classic,3245
30+8,33.06666666666666,30,8,Classic,3246
20+13,27.15,20,13,Classic,3247
19+3,21.4,19,3,Rapid,3248
25+2,27.266666666666666,25,2,Rapid,3249
25+10,37.5,25,10,Classic,3250
60+15,73.5,60,15,Classic,3251
30+30,57.5,30,30,Classic,3252
30+30,67.5,30,30,Classic,3253
30+5,33.666666666666664,30,5,Classic,3254
5+8,5.8,5,8,Rapid,3255
3+35,32.75,3,35,Classic,3256
5+10,13.0,5,10,Rapid,3257
7+11,20.75,7,11,Rapid,3258
16+4,23.2,16,4,Rapid,3259
30+15,66.0,30,15,Classic,3260
20+5,24.33333333333333,20,5,Rapid,3261
7+7,16.1,7,7,Rapid,3262
10+5,16.833333333333332,10,5,Rapid,3263
14+14,31.03333333333333,14,14,Rapid,3264
10+20,62.33333333333333,10,20,Classic,3265
